"570754-NGRAMS1.txt","A Treason Trial in Sixteenth-Century France: The Fall of Marshal du Biez, 1549-51"
"3806137-NGRAMS1.txt","'Avenge England's Dishonour': By-Elections, Parliament and the Politics of Foreign Policy in 1898"
"40963192-NGRAMS1.txt","Laurence Hyde and the Politics of Religion in Later Stuart England"
"572274-NGRAMS1.txt","Science Education in Late-Victorian Oxford: A Curious Case of Failure?"
"3806138-NGRAMS1.txt","One Last Crusade: The British Pacific Fleet and Its Impact on the Anglo-American Alliance"
"551891-NGRAMS1.txt","Council, Star Chamber, and Privy Council under the Tudors III. The Privy Council"
"40270380-NGRAMS1.txt","The German Community in Manchester, Middle-Class Culture and the Development of Mountaineering in Britain, c. 1850-1914"
"569925-NGRAMS1.txt","The Legends and Traditions concerning the Origins of the Abbey of Bury St Edmunds"
"578508-NGRAMS1.txt","The French Navy and the Appeasement of Italy, 1937-9"
"3490233-NGRAMS1.txt","A Reassessment of Anglo-French Strategy during the Phony War, 1939-1940"
"559147-NGRAMS1.txt","The Old Board of Agriculture (1793-1822)"
"562145-NGRAMS1.txt","The Catholic Emancipation Crisis of 1825"
"568116-NGRAMS1.txt","The Later Eyres"
"20108456-NGRAMS1.txt","Anglo-Soviet Naval Armaments Diplomacy before the Second World War"
"3489859-NGRAMS1.txt","'Wholesome Object Lessons': The Chartist Land Plan in Retrospect"
"553865-NGRAMS1.txt","The Use and Custody of the Secret Seal (sello de la poridad) in Castille from 1252 to 1369"
"575247-NGRAMS1.txt","Bristol and the Atlantic Trade in the Eighteenth Century"
"553550-NGRAMS1.txt","Legislation of the Medieval English Church (Continued)"
"3489410-NGRAMS1.txt","Communication or Separation? Reactions to Irish Land Agitation and Legislation in the Highlands of Scotland, c.1870-1910"
"41343247-NGRAMS1.txt","'One Huge Abuse': The Cork Board of Guardians and the Expansion of Outdoor Relief in Post-Famine Ireland"
"553582-NGRAMS1.txt","Personal Tithes"
"579192-NGRAMS1.txt","British or Welsh? National Identity in Twelfth-Century Wales"
"553702-NGRAMS1.txt","Parliamentary Petitions in the Fifteenth Century: Part II: Petitions of the Commons and Common Petitions (Continued)"
"576505-NGRAMS1.txt","National Identity and the Study of Irish History"
"3490123-NGRAMS1.txt","The Significance and Fate of the Native English Landholders of 1086"
"554142-NGRAMS1.txt","English Embassies during the Hundred Years' War"
"560134-NGRAMS1.txt","The Committee of Safety"
"553043-NGRAMS1.txt","Visitation Returns of the Diocese of Hereford in 1397 (Continued)"
"561097-NGRAMS1.txt","The Armada and Administrative Reform: The Spanish Council of War in the Reign of Philip II"
"578764-NGRAMS1.txt","William Harbutt Dawson: The Career and Politics of an Historian of Germany"
"20108377-NGRAMS1.txt","Deterrence and the European Balance of Power: The Field Force and British Grand Strategy, 1934-1938"
"40270381-NGRAMS1.txt","'The Less Said about Suez the Better': British Governments and the Politics of Suez's History, 1956-67"
"41238796-NGRAMS1.txt","The Adherents of Edmund of Woodstock, Earl of Kent, in March 1330"
"577566-NGRAMS1.txt","How to Pay for the War: State, Society and Taxation in Britain, 1917-24"
"552353-NGRAMS1.txt","The Great Statute of Praemunire"
"554294-NGRAMS1.txt","Manuscript Year Books for 1-10 Edward III (1327-37)"
"560649-NGRAMS1.txt","The Composition and Leadership of the Presbyterian Party in the Convention"
"563192-NGRAMS1.txt","Gladstone and Italian Unification, 1848-70: The Making of a Liberal?"
"566399-NGRAMS1.txt","The Whip as Paymaster: Herbert Gladstone and Party Organization"
"561662-NGRAMS1.txt","The Irish Lobby in the Early Eighteenth Century"
"570643-NGRAMS1.txt","The Great Council in the Reign of Henry VII"
"560646-NGRAMS1.txt","Martial Law and the Petition of Right"
"553220-NGRAMS1.txt","The Somerset Election of 1614"
"20108541-NGRAMS1.txt","The Causes of the Thirty Years War 1618-48"
"556366-NGRAMS1.txt","Statistical Accounts of the London Newspapers in the Eighteenth Century"
"3491129-NGRAMS1.txt","Unpublished Burke Letters (III), 1763-96"
"25639920-NGRAMS1.txt","Representation and Dissent: 'Parliamentarianism' and the Structure of Politics in Colonial Ireland, c.1370–1420"
"579560-NGRAMS1.txt","The Lands and Revenues of Edward the Confessor"
"573105-NGRAMS1.txt","Out of Radicalism: The Mid-Victorian Freehold Land Movement"
"574618-NGRAMS1.txt","The Chinese Jews and the Problem of Biblical Authority in Eighteenth- and Nineteenth-Century England"
"563929-NGRAMS1.txt","Domesday Book and Its Predecessors"
"573709-NGRAMS1.txt","'The Queenes Courte in Her Councell Chamber at Westminster'"
"25639853-NGRAMS1.txt","Hugh Trevor-Roper, Intellectual History and 'The Religious Origins of the Enlightenment'"
"25639850-NGRAMS1.txt","&lt;italic&gt;The&lt;/italic&gt; Old English Bede: &lt;italic&gt;English Ideology or Christian Instruction?&lt;/italic&gt;"
"553191-NGRAMS1.txt","Visitation Returns of the Diocese of Hereford in 1397. I"
"570164-NGRAMS1.txt","The Chamberlain-Halifax Visit to Rome: A Reappraisal"
"20485568-NGRAMS1.txt","The Banality of Brutality: British Armed Forces and the Repression of the Arab Revolt in Palestine, 1936-39"
"566171-NGRAMS1.txt"," The Fate of the French Jesuits' Creditors under the Ancien Régime"
"20108303-NGRAMS1.txt","Machiavelli's Hybrid Republicanism"
"552731-NGRAMS1.txt","Manerium cum Hundredo: The Hundred and the Hundredal Manor"
"567426-NGRAMS1.txt","The Parliamentary Struggle over the Repeal of the Test and Corporation Acts, 1787-1790"
"571183-NGRAMS1.txt","The Treason of Geoffrey de Mandeville"
"573708-NGRAMS1.txt","Yorkshire Justices of the Peace, 1389-1413"
"555396-NGRAMS1.txt","The Earliest Norman Counts"
"569926-NGRAMS1.txt","Philip VI and the Recovery of the Holy Land"
"570473-NGRAMS1.txt","Henry VII and the Northern Rising of 1489"
"552649-NGRAMS1.txt","The Early History of Jamaica (1511-1536)"
"565551-NGRAMS1.txt","Pope Gregory VII, the Princes and the Pactum 1077-1080"
"580835-NGRAMS1.txt","Henry II's Heir: The Acta and Seal of Henry the Young King, 1170-83"
"552527-NGRAMS1.txt","List of Visitation Articles and Injunctions, 1604-1715"
"554932-NGRAMS1.txt","The Nature and Origins of the Ancient Demesne"
"566398-NGRAMS1.txt","Charles James Fox: From Government to Opposition, 1771-1774"
"576504-NGRAMS1.txt","'Pagans or Paragons?': Images of the Cornish during the English Civil War"
"564787-NGRAMS1.txt","The Origins of British Financial Co-Operation with France in China, 1903-6"
"569781-NGRAMS1.txt","The duc de Guise and the Fall of Calais, 1557-1558"
"577859-NGRAMS1.txt","The Transformation of Knighthood in Early Thirteenth-Century England"
"578181-NGRAMS1.txt","Macaulay and the Heritage of the Enlightenment"
"3491042-NGRAMS1.txt","Teaching Empire: British and Dominions Women Teachers in the South African War Concentration Camps"
"554976-NGRAMS1.txt","The Office and Dignity of Protector of England, with Special Reference to Its Origins"
"567508-NGRAMS1.txt","The Ordnance Office and the Navy, 1660-1714"
"569177-NGRAMS1.txt","A 'Bankers' Ramp'? Financiers and the British Political Crisis of August 1931"
"571323-NGRAMS1.txt","The Social Science Association, 1857-1886: A Context for Mid-Victorian Liberalism"
"573549-NGRAMS1.txt","The Imperial Environment of French Trade with Canada, 1660-1685"
"570379-NGRAMS1.txt","'Parliamentary Government' and Victorian Political Parties, c. 1830-c. 1880"
"20485378-NGRAMS1.txt","Industry, Class and Society: A Historiographic Reinterpretation of Michel Chevalier"
"558968-NGRAMS1.txt","The Yorkist Council and Administration, 1461 to 1485"
"3489222-NGRAMS1.txt","Quo Warranto and Borough Corporations in Early Stuart England: Royal Prerogative and Local Privileges in the Central Courts"
"3489607-NGRAMS1.txt","Richard Hooker's Reputation"
"560741-NGRAMS1.txt","The House of Lords in the Irish Parliament of 1613-1615"
"575674-NGRAMS1.txt","Popery, Trade and Universal Monarchy: The Ideological Context of the Outbreak of the Second Anglo-Dutch War"
"41238874-NGRAMS1.txt","Fighting for Another Fatherland: The Polish Minority in the German Army, 1914—1918"
"558883-NGRAMS1.txt","The Nature of Parliament in the Reign of Henry III"
"573258-NGRAMS1.txt","The Fall of Anne Boleyn"
"551731-NGRAMS1.txt","The Origin of the Cabinet Council"
"579562-NGRAMS1.txt","Pre-Reformation Churchwardens' Accounts and Parish Government: Lessons from London and Bristol"
"3806242-NGRAMS1.txt"," The Prologue to Werbőczy's Tripartitum and Its Sources"
"577102-NGRAMS1.txt","A City Revolution: The Remodelling of the London Livery Companies in the 1680s"
"20485475-NGRAMS1.txt","British Radio Security and Intelligence, 1939-43"
"3489288-NGRAMS1.txt","The Languages of Loyalism in Southern Africa, c. 1870-1939"
"554405-NGRAMS1.txt","Henry VII's 'Council Learned in the Law'"
"3489857-NGRAMS1.txt","Urban Conflict in Late Fourteenth-Century England: The Case of York in 1380-1"
"3806241-NGRAMS1.txt","'Ever Reliable Friends'?: The Conservative Party and Ulster Unionism in the Twentieth Century"
"40784372-NGRAMS1.txt","&lt;italic&gt;'Our Ambassadors': British Books, American Competition and the Great Book Export Drive, 1940—60&lt;/italic&gt;"
"3490351-NGRAMS1.txt","Henry II and the Norman Bishops"
"556547-NGRAMS1.txt","The Railway Rates Question and the Fall of the Third Gladstone Ministry"
"561403-NGRAMS1.txt","The Commons and the Council in the Reign of Henry IV"
"572412-NGRAMS1.txt","Party Politics in the Early Nineteenth Century (1812-32)"
"572785-NGRAMS1.txt","Normandy and England after 1066"
"558364-NGRAMS1.txt","The Coronation Oath of 1308"
"569311-NGRAMS1.txt","The Wright Brothers and the British Authorities, 1902-1909"
"580081-NGRAMS1.txt","Continuity and Change in English Rural Society: The Formation of Poor Law Unions in Oxfordshire"
"557267-NGRAMS1.txt","The Anglo-Dutch Rapprochement of 1677"
"552259-NGRAMS1.txt","The Firma Burgi and the Commune in England, 1066-1191"
"551387-NGRAMS1.txt","Some French Travellers in Naples in the Sixteenth Century"
"564286-NGRAMS1.txt","An English County and Education: Somerset, 1889-1902"
"579666-NGRAMS1.txt","Louis XIV, Vittorio Amedeo II and French Military Failure in Italy, 1689-96"
"3489860-NGRAMS1.txt","Anti-Semitism and Philo-Semitism among the British and German Elites: Oxford and Heidelberg before the First World War"
"4493897-NGRAMS1.txt","Early Hanoverian Consciousness: Empire or Europe?"
"559899-NGRAMS1.txt","The Council of India and the Relationship between the Home and Supreme Governments, 1858-1870"
"574380-NGRAMS1.txt","The Uses of 23 October 1641 and Irish Protestant Celebrations"
"3806068-NGRAMS1.txt","'In a Rather Emotional State'? The Labour Party and British Intervention in Greece, 1944-5"
"40963126-NGRAMS1.txt","'The Old Forms are Breaking Up, ... Our New Germany is Rebuilding Itself': Constitutionalism, Nationalism and the Creation of a German Polity during the Revolutions of 1848-49"
"558111-NGRAMS1.txt","Salisbury's African Policy and the Heligoland Offer of 1890"
"552586-NGRAMS1.txt","A List of Original Papal Bulls and Briefs in the Department of Manuscripts, British Museum (Continued)"
"554630-NGRAMS1.txt","The Political Importance of the English Bishops during the Reign of Edward II"
"577402-NGRAMS1.txt","From Democratic Advocate to Monarchist Critic of the Republic: The Penitent Jacobinism of Etienne Vacherot (1809-1897)"
"3489500-NGRAMS1.txt","English Ministers, Irish Politicians and the Making of a Parliamentary Settlement in Ireland, 1692-5"
"3491127-NGRAMS1.txt","A Woman in the Public Sphere; Dorothy Wadham and the Foundation of Wadham College, Oxford"
"41343246-NGRAMS1.txt","From Regime Change to Réunion: Louis XIV's Quest for Legitimacy in Lorraine, 1670—97"
"20108304-NGRAMS1.txt","Dismantling Prerogative Government: The Council in the Marches and the Long Parliament"
"568383-NGRAMS1.txt","The Military Household of the Norman Kings"
"1562288-NGRAMS1.txt","The Admission of Lairds to the Scottish Parliament"
"552233-NGRAMS1.txt","The Complaints of Henry III against the Baronial Council in 1261"
"552671-NGRAMS1.txt","The Strength of English Armies in the Reign of Edward III"
"554001-NGRAMS1.txt","The Members of Henry VIII's Whole Council, 1509-1527"
"561901-NGRAMS1.txt","The Whigs and the Political Crisis of 1845"
"574873-NGRAMS1.txt","The Use of Scholarship: The Secretariat of Robert Devereux, Second Earl of Essex, c. 1585-1601"
"553128-NGRAMS1.txt","American versus Continental Warfare, 1739-63"
"570163-NGRAMS1.txt","The Edwardian Liberal Party and Business"
"578180-NGRAMS1.txt","The Limits of Abolition: Government, Saints and the 'African Question', c. 1780-1820"
"580548-NGRAMS1.txt","A Moderate in the First Age of Party: The Dilemmas of Sir John Holland, 1675-85"
"4493985-NGRAMS1.txt","King Henry III and Saint Edward the Confessor: The Origins of the Cult"
"554559-NGRAMS1.txt","The Distribution of the Cloth Industry in 1561-2"
"555584-NGRAMS1.txt","Law Reporting and the Multiplication of Law Reports in the Fourteenth Century"
"572694-NGRAMS1.txt","Mobilization for Total War in Germany 1939-1941"
"41238715-NGRAMS1.txt","The Management of Sterling, 1964-1967"
"557541-NGRAMS1.txt","Machiavelli: The Republican Citizen and the Author of 'the Prince'"
"3490126-NGRAMS1.txt"," The Colonial Policies of the Mouvement Républicain Populaire, 1944-1954: From Reform to Reaction"
"4493988-NGRAMS1.txt","Official Responses to Foreign Travel at the British Foreign and India Offices before 1914"
"552470-NGRAMS1.txt","A List of Original Papal Bulls and Briefs in the Department of Manuscripts, British Museum"
"565742-NGRAMS1.txt","Henry Hunt and the Evolution of the Mass Platform"
"575246-NGRAMS1.txt","The Origins of the Thirty Years War and the Structure of European Politics"
"579434-NGRAMS1.txt","Imperial Dreams and National Realities: Britain, Canada and the Struggle for a Pacific Telegraph Cable, 1879-1902"
"569784-NGRAMS1.txt","Chartism and the Trades, 1848-1850"
"573107-NGRAMS1.txt","A Hand-List of Castles Recorded in the Domesday Book"
"574221-NGRAMS1.txt","Gladstone's Heir"
"576347-NGRAMS1.txt","Imperialism and the Victorians: The Dynamics of Territorial Expansion"
"3489999-NGRAMS1.txt","Delville Wood and South African Great War Commemoration"
"552984-NGRAMS1.txt","St. John and Savoy in the War of the Spanish Succession"
"555186-NGRAMS1.txt","The Sherburn Indenture and the Attack on the Despensers, 1321"
"559309-NGRAMS1.txt","Lord Hillsborough, Samuel Wharton and the Ohio Grant, 1769-1775"
"41238643-NGRAMS1.txt","French Security and a British 'Continental Commitment' after the First World War: a Reassessment"
"574220-NGRAMS1.txt","Towards a New Structural Theory of Revolution: Universalism and Community in the French and Russian Revolutions"
"576178-NGRAMS1.txt","'Class Traitors': Conservative Recruits to Labour, 1900-30"
"579561-NGRAMS1.txt","Carneades' Legacy: The Morality of Eloquence in the Humanist and Papalist Writings of Pietro del Monte"
"1562289-NGRAMS1.txt","Lord Salisbury's 'Watching Committee' and the Fall of Neville Chamberlain, May 1940"
"3490924-NGRAMS1.txt","An Examination of Suffragette Violence"
"4493809-NGRAMS1.txt","Central and Local Government and the Provision of Municipal Medicine, 1919-39"
"553218-NGRAMS1.txt","The King's Ministers in Parliament, 1272-1377"
"553999-NGRAMS1.txt","Geoffrey of Montbray, Bishop of Countances, 1049-1093"
"557179-NGRAMS1.txt","Peel and the Peelites, 1846-1850"
"557057-NGRAMS1.txt","Louis XIV and William III, 1689-1697"
"566303-NGRAMS1.txt","A General Court of Aragon (Daroca, February 1228)"
"577682-NGRAMS1.txt","The Financial Administration of Calais during the Reign of Henry IV, 1399-1413"
"20108206-NGRAMS1.txt","Richard Jebb, John S. Ewart and the Round Table, 1898-1926"
"558295-NGRAMS1.txt","Cromwell and the Baltic"
"574748-NGRAMS1.txt","'Pro Expensis Ambassatorum': Diplomacy and Financial Administration in the Reign of Henry VII"
"25639996-NGRAMS1.txt","Marie of Saint-Pol and her Books"
"570260-NGRAMS1.txt","A Fate Worse Than Death: Reginald Pole and the Parisian Theologians"
"571186-NGRAMS1.txt","French Foreign Policy in the Age of Fleury Reassessed"
"566847-NGRAMS1.txt","English Purchases of Printed Books from the Continent 1465-1526"
"568625-NGRAMS1.txt","Land Tax or Excise: The Levying of Taxation in Seventeenth- and Eighteenth-Century England"
"568982-NGRAMS1.txt","Why Was There No Marxism in Great Britain?"
"569310-NGRAMS1.txt","Aspects of Tsarist Bureaucracy: The State Council in the Late Nineteenth Century"
"4493806-NGRAMS1.txt","English Lords in Late Thirteenth and Early Fourteenth Century Ireland: Roger Bigod and the de Clare lords of Thomond"
"553154-NGRAMS1.txt","The Anglo-Saxon Borough"
"555223-NGRAMS1.txt","The Triple Treaty of 15 April 1856"
"563537-NGRAMS1.txt","Politics and the Battle for the Banks, 1688-1697"
"573550-NGRAMS1.txt","Reforming Britain's Weights and Measures, 1660-1824"
"578030-NGRAMS1.txt","The Stanhope/Sunderland Ministry and the Repudiation of Irish Parliamentary Independence"
"3489287-NGRAMS1.txt","The Trial of Charles I"
"552002-NGRAMS1.txt","The Seal of the Privy Council"
"556967-NGRAMS1.txt","Edmund Burke, the Commissary of His Bristol Constituents, 1774-1780"
"565465-NGRAMS1.txt","The Decline of Party, 1740-1760"
"567652-NGRAMS1.txt","The Influx of Commoners into the University of Oxford before 1581: An Optical Illusion?"
"568981-NGRAMS1.txt","Disraelian Conservatism: A Financial Approach"
"20485406-NGRAMS1.txt","The Chinese Myth of Universal Kingship and Commissioner Lin Zexu's Anti-Opium Campaign of 1839"
"553309-NGRAMS1.txt","The Army of the Eastern Association, 1644-5"
"554439-NGRAMS1.txt","Wood's Halfpence"
"559071-NGRAMS1.txt","Royal Castle-Building in England, 1154-1216"
"575853-NGRAMS1.txt","Treason and Plot in Elizabethan Diplomacy: The 'Fame of Sir Edward Stafford' Reconsidered"
"41238871-NGRAMS1.txt","Archbishop Langton and Magna Carta: His Contribution, His Doubts and His Hypocrisy"
"551198-NGRAMS1.txt","Parliament and Foreign Affairs, 1603-1760"
"557463-NGRAMS1.txt","The 'Original Returns' and Domesday Book"
"558888-NGRAMS1.txt","A Durham Manuscript of the Commons Debates of 1629"
"567427-NGRAMS1.txt","British Applications of the Aryan Theory of Race to India, 1850-1870"
"569783-NGRAMS1.txt","Sir Robert Peel and the Conservative Party, 1832-1841: A Study in Failure?"
"575067-NGRAMS1.txt","Britain and the Establishment of the United Nations War Crimes Commission"
"575533-NGRAMS1.txt","The Politics of Law and Order during the Early Years of Edward III"
"576696-NGRAMS1.txt","The Political After-Life of Edward III: The Apotheosis of a Warmonger"
"1562291-NGRAMS1.txt","The Queen's Council in the Middle Ages"
"553519-NGRAMS1.txt","Palmerston and Metternich on the Eastern Question in 1834"
"556966-NGRAMS1.txt","The Early Stuarts and the Irish Peerage"
"562566-NGRAMS1.txt","William Pitt and Public Opinion, 1757"
"40270519-NGRAMS1.txt","'The Sea Is Swinging into View': Modern British Maritime History in a Globalised World"
"552702-NGRAMS1.txt","British Payments in the American Colonies, 1685-1715"
"553100-NGRAMS1.txt","An Unknown Register of the Reign of Edward III"
"560032-NGRAMS1.txt","Queen Victoria and Her Ministers in the Schleswig-Holstein Crisis 1863-1864"
"578661-NGRAMS1.txt","Slave Sales in Colonial Charleston"
"3491041-NGRAMS1.txt","Lord John Russell and Parliamentary Reform, 1848-67"
"554341-NGRAMS1.txt","The Ellesmere Extracts from the 'Acta Consilii' of King Henry VIII"
"574016-NGRAMS1.txt","'En bruit d'estre bonne luteriene': Mary of Hungary (1505-58) and Religious Reform"
"552732-NGRAMS1.txt","The King's Ministers in Parliament, 1272-1377 (Continued)"
"4493808-NGRAMS1.txt","Europe Through Indian Eyes: Indian Soldiers Encounter England and France, 1914-1918"
"20108627-NGRAMS1.txt","Thomas More on Inquisitorial Due Process"
"40270518-NGRAMS1.txt","The Social Sources of Late Eighteenth-Century English Radicalism: Bristol in the 1770s and 1780s"
"557543-NGRAMS1.txt","Some Early Indian Nationalists and Their Allies in the British Parliament, 1851-1906"
"577401-NGRAMS1.txt","Image and Reality in Richard of Cornwall's German Career"
"577564-NGRAMS1.txt","The Revenue of King John"
"578658-NGRAMS1.txt","Justice and Bureaucracy: The English Royal Writ and '1258'"
"3490922-NGRAMS1.txt","Hanover and British Foreign Policy 1714-60"
"553304-NGRAMS1.txt","The Common Council of the Borough"
"556837-NGRAMS1.txt","The Clericus in the Legal Administration of Thirteenth-Century England"
"573374-NGRAMS1.txt","The Huns and the End of the Roman Empire in Western Europe"
"550821-NGRAMS1.txt","Barony and Thanage"
"553965-NGRAMS1.txt","The Clerical Organization of Parliament"
"559311-NGRAMS1.txt","Britain, Portugal and the Suppression of the Brazilian Slave Trade: The Origins of Lord Palmerston's Act of 1839"
"552980-NGRAMS1.txt","Legislation of the Medieval English Church"
"563418-NGRAMS1.txt","The Rate of Profit in Seventeenth-Century England"
"571739-NGRAMS1.txt","Familiares Regis and the Royal Inner Council in Twelfth-Century Sicily"
"573257-NGRAMS1.txt","Monk Students from Norwich Cathedral Priory at Oxford and Cambridge, c. 1300 to 1530"
"580082-NGRAMS1.txt","British Subversion in French East Africa, 1941-42: SOE's Todd Mission"
"3490591-NGRAMS1.txt","Will the Real Sidney Bunting Please Stand up? Constructing and Contesting the Identity of a South African Communist"
"554776-NGRAMS1.txt","The Petitions of Representatives in the Parliaments of Edward I"
"558442-NGRAMS1.txt","A List of Castles, 1154-1216"
"562813-NGRAMS1.txt","John Cartwright and Radical Parliamentary Reform, 1808-1819"
"40784190-NGRAMS1.txt","&lt;italic&gt;King John's Testament and the Last Days of his Reign&lt;/italic&gt;"
"552447-NGRAMS1.txt","The Journey of Cornelius Hodges in Senegambia, 1689-90"
"554556-NGRAMS1.txt","The Clerk of the Crown"
"556097-NGRAMS1.txt","Urquhart, Ponsonby, and Palmerston"
"565044-NGRAMS1.txt","Lloyd George and Nonconformity: The Last Rally"
"568903-NGRAMS1.txt","The Augmentation of the Army in Ireland 1767-1769"
"571999-NGRAMS1.txt","British Military Law, Discipline, and the Conduct of Regimental Courts Martial in the Later Eighteenth Century"
"573548-NGRAMS1.txt","The Courtiers of Henry VII"
"576010-NGRAMS1.txt","The Rewards of Royal Service in the Household of King John: A Dissenting Opinion"
"576012-NGRAMS1.txt","Monarchy and Bureaucracy in Late Eighteenth-Century Austria"
"576910-NGRAMS1.txt","Conflict, Consensus and Charity: Politics and the Provincial Voluntary Hospitals in the Eighteenth Century"
"579194-NGRAMS1.txt","Counsel and Consent in Fifteenth-Century Genoa"
"40784371-NGRAMS1.txt","&lt;italic&gt;Mission Impossible: Charles I, Oliver Cromwell and the Regicide&lt;/italic&gt;"
"41238714-NGRAMS1.txt","The Masters of Requests and the Small Change of Jacobean Patronage"
"550727-NGRAMS1.txt","Erasmus"
"553221-NGRAMS1.txt","The Treasury, 1660-1714"
"559307-NGRAMS1.txt","The Fall of Harley in 1708 Reconsidered"
"562482-NGRAMS1.txt","The Union of 1707 as an Episode in English Politics"
"566623-NGRAMS1.txt","Wolsey, the Council and the Council Courts"
"569176-NGRAMS1.txt","The Parliamentary Context of Cabinet Government, 1868-1874"
"578659-NGRAMS1.txt","The Deposition and Abdication of Edward II"
"579810-NGRAMS1.txt","The Heraldic Charge against the Earl of Surrey, 1546-47"
"579811-NGRAMS1.txt","The Rise and Fall of Emanuel Mendes da Costa: A Severe Case of 'The Philosophical Dropsy'?"
"3806239-NGRAMS1.txt","Plagues, Morality and the Place of Medicine in Early Modern England"
"551978-NGRAMS1.txt","The Excise Scheme of 1733"
"554837-NGRAMS1.txt","The Political Ideas of Maximilien Robespierre during the Period of the Convention"
"554977-NGRAMS1.txt","The Journal of Levinus Munck"
"3490693-NGRAMS1.txt","Policing the Past: Official History, Secrecy and British Intelligence Since 1945"
"40784370-NGRAMS1.txt","&lt;italic&gt;Feet of Fines for the Palatinate of Durham, 1228—1457: Liberties, Law and the Local Community&lt;/italic&gt;"
"41238641-NGRAMS1.txt","The Oath of Marlborough, 1209: Fear, Government and Popular Allegiance in the Reign of King John"
"41238873-NGRAMS1.txt","The Enlightenment, Towns and Urban Society in Scotland, c.1760-1820"
"556759-NGRAMS1.txt","The Return of Reschid Pasha: An Incident in the Career of Lord Stratford de Redcliffe"
"556965-NGRAMS1.txt","The Canterbury Forgeries"
"565641-NGRAMS1.txt","Herbert Samuel and the Palestine Problem"
"578507-NGRAMS1.txt","The Mantuan Succession, 1627-31: A Sovereignty Dispute in Early Modern Europe"
"580679-NGRAMS1.txt","The Early History of the Court of Chancery: A Comparative Study"
"40784194-NGRAMS1.txt","&lt;italic&gt;Muscular Quakerism? The Society of Friends and Youth Organisations in Britain, c.1900-1950&lt;/italic&gt;"
"552386-NGRAMS1.txt","The Journals of Edmund Warcup, 1676-84"
"559073-NGRAMS1.txt","Reform of the Borough Police, 1835-1856"
"567908-NGRAMS1.txt","The Guises and Their Benefices, 1588-1641"
"568292-NGRAMS1.txt","British Rearmament 1936-9: Treasury, Trade Unions and Skilled Labour"
"578031-NGRAMS1.txt","Comintern 'Control' of the Communist Party of Great Britain, 1920-43"
"579195-NGRAMS1.txt","War and National Identity in the Mid-Eighteenth-Century British Isles"
